user_id,food,review,rating,count_search,count_order,side_dish,visit_time,day_of_week,price_range,food_category,is_recommended,loyalty_level,keyword,regarding_food,weather,group_size,location_type
327,Cá Kho Tộ,3,2.6,9,4,N/A,Trưa,Thứ 7,Thấp,Món chính,1,VIP,mềm,Nước chấm đậm đà,Mát Mẻ,Cặp đôi,Tại quán
327,Nem Rán,4,3.76,24,17,Rau Sống,Sáng,Thứ 4,Thấp,Khai vị,1,VIP,nhiều topping,Món này rất ngon,Mát Mẻ,Gia đình,Mang về
327,Mực Chiên Giòn,4,2.61,27,3,N/A,Sáng,Chủ Nhật,Cao,Món chính,1,New,mềm,Khá cay,Lạnh,Nhóm bạn,Mang về
327,Trà Sữa Trân Châu,5,4.14,6,4,Pudding,Khuya,Thứ 6,Trung bình,Đồ uống,1,New,nhanh,Phù hợp ăn tối,Mát Mẻ,Cặp đôi,Giao tận nơi
327,Trà Đào Cam Sả,3,2.23,27,6,Bánh Ngọt,Trưa,Thứ 7,Trung bình,Đồ uống,0,New,rẻ,Không hợp khẩu vị,Mưa,Gia đình,Mang về
327,Cháo Gà,3,3.65,25,24,N/A,Khuya,Chủ Nhật,Thấp,Món chính,0,VIP,đặc sản,Trang trí đẹp,Lạnh,Một mình,Mang về
327,Tôm Rang Me,1,1.13,14,4,N/A,Chiều,Thứ 2,Trung bình,Món chính,1,VIP,béo,Món này rất ngon,Mưa,Nhóm bạn,Mang về
327,Gà Rán,3,2.12,18,3,Coca,Tối,Thứ 6,Cao,Món chính,0,New,ngọt,Trang trí đẹp,Mưa,Nhóm bạn,Giao tận nơi
327,Cơm Rang Kim Chi,5,3.17,11,1,N/A,Khuya,Thứ 7,Thấp,Món chính,0,New,sạch,Món này rất ngon,Mưa,Nhóm bạn,Giao tận nơi
327,Cà Phê Sữa Đá,5,3.12,16,1,Bánh Mì,Trưa,Thứ 3,Thấp,Đồ uống,0,VIP,giòn,Khẩu phần hơi ít,Nắng,Một mình,Tại quán
327,Gỏi Cuốn,3,3.11,25,17,Đậu Phộng,Trưa,Thứ 5,Cao,Khai vị,0,Regular,béo,Trang trí đẹp,Lạnh,Một mình,Tại quán
327,Lẩu Bò,2,1.77,6,2,Rau Thơm,Trưa,Thứ 6,Thấp,Món chính,1,VIP,mặn,Sẽ quay lại,Lạnh,Gia đình,Mang về
327,Gỏi Bò,1,0.98,25,5,N/A,Tối,Chủ Nhật,Thấp,Món chính,1,Regular,ngọt,Trang trí đẹp,Nắng,Nhóm bạn,Tại quán
327,Tempura Tôm,4,4.18,17,16,Rau Củ,Trưa,Thứ 3,Trung bình,Món chính,1,VIP,lạ,Trang trí đẹp,Mát Mẻ,Nhóm bạn,Mang về
327,Phở Gà,1,1.39,27,11,Quẩy,Chiều,Thứ 5,Trung bình,Món chính,1,Regular,lạ,Nguyên liệu tươi,Mát Mẻ,Nhóm bạn,Mang về
327,Nước Chanh Dây,5,3.14,13,1,N/A,Sáng,Thứ 3,Trung bình,Đồ uống,1,Regular,nóng,Trang trí đẹp,Mưa,Nhóm bạn,Tại quán
327,Spaghetti Carbonara,3,2.92,15,9,N/A,Trưa,Thứ 4,Thấp,Món chính,1,Regular,nhiều topping,Khẩu phần hơi ít,Lạnh,Cặp đôi,Tại quán
327,Bánh Canh Tôm,4,2.64,16,2,N/A,Tối,Thứ 2,Cao,Món chính,0,VIP,mặn,Phục vụ nhanh,Mưa,Gia đình,Tại quán
327,Cơm Rang Kim Chi,1,1,29,6,N/A,Trưa,Thứ 7,Thấp,Món chính,0,New,đậm đà,Món này rất ngon,Mưa,Nhóm bạn,Giao tận nơi
327,Sườn Nướng Mật Ong,3,2.8,7,4,N/A,Tối,Thứ 2,Trung bình,Món chính,1,VIP,cay,Giá cả hợp lý,Lạnh,Cặp đôi,Tại quán
327,Bánh Mì Thịt,2,1.75,10,3,Nước Ngọt,Chiều,Thứ 4,Trung bình,Món chính,0,New,cay,Giá cả hợp lý,Mưa,Cặp đôi,Tại quán
327,Sinh Tố Bơ,5,3.5,7,2,N/A,Sáng,Thứ 7,Trung bình,Đồ uống,1,Regular,đậm đà,Không hợp khẩu vị,Mát Mẻ,Gia đình,Tại quán
327,Cà Phê Sữa Đá,1,0.83,25,3,Bánh Mì,Tối,Chủ Nhật,Cao,Đồ uống,1,VIP,đậm đà,Khẩu phần hơi ít,Nắng,Cặp đôi,Tại quán
327,Hamburger Bò,2,1.53,11,2,Khoai Tây Chiên,Sáng,Thứ 2,Trung bình,Món chính,0,Regular,thơm,Khẩu phần hơi ít,Nắng,Gia đình,Tại quán
327,Bánh Canh Cua,4,3.84,17,13,N/A,Tối,Thứ 4,Trung bình,Món chính,0,VIP,lạ,Nguyên liệu tươi,Nắng,Nhóm bạn,Giao tận nơi
327,Pizza Phô Mai,1,1.55,18,9,N/A,Chiều,Chủ Nhật,Cao,Món chính,1,Regular,nhanh,Khá cay,Lạnh,Một mình,Mang về
327,Phở Bò,5,3.8,4,2,Trà Đá,Khuya,Thứ 4,Trung bình,Món chính,0,New,ngọt,Không hợp khẩu vị,Lạnh,Nhóm bạn,Giao tận nơi
327,Phở Gà,1,1.23,15,5,Quẩy,Chiều,Thứ 6,Cao,Món chính,1,New,giòn,Trang trí đẹp,Nắng,Một mình,Tại quán
327,Sinh Tố Dâu,3,2.06,30,4,Rau Câu,Sáng,Chủ Nhật,Cao,Đồ uống,1,Regular,mặn,Giá cả hợp lý,Mát Mẻ,Gia đình,Giao tận nơi
328,Phở Bò,5,3,3,0,Quẩy,Sáng,Thứ 4,Thấp,Món chính,1,VIP,sạch,Phù hợp ăn tối,Nắng,Cặp đôi,Giao tận nơi
328,Phở Bò,4,2.4,24,0,Trà Đá,Tối,Chủ Nhật,Thấp,Món chính,0,VIP,béo,Trang trí đẹp,Lạnh,Cặp đôi,Mang về
328,Lẩu Thái,2,1.82,15,5,Bún Tươi,Chiều,Thứ 2,Cao,Món chính,0,Regular,nóng,Trang trí đẹp,Mát Mẻ,Gia đình,Mang về
328,Nước Chanh Dây,5,4.64,10,9,N/A,Khuya,Thứ 3,Cao,Đồ uống,0,Regular,cay,Nước chấm đậm đà,Lạnh,Gia đình,Tại quán
328,Sushi Thanh Cua,5,4.25,7,5,N/A,Khuya,Thứ 4,Cao,Món chính,1,VIP,nhanh,Khá cay,Lạnh,Nhóm bạn,Giao tận nơi
328,Cà Phê Đen,5,4.5,15,12,N/A,Sáng,Thứ 6,Thấp,Đồ uống,1,Regular,sạch,Không hợp khẩu vị,Lạnh,Một mình,Mang về
328,Cơm Rang Kim Chi,5,3,12,0,N/A,Chiều,Thứ 5,Thấp,Món chính,1,New,ngọt,Phù hợp ăn tối,Nắng,Nhóm bạn,Giao tận nơi
328,Sushi Cá Hồi,4,2.55,25,2,Wasabi,Khuya,Thứ 2,Thấp,Món chính,0,Regular,đặc sản,Trang trí đẹp,Mưa,Cặp đôi,Mang về
328,Mì Xào Hải Sản,5,4.38,12,9,Dưa Leo,Trưa,Thứ 3,Cao,Món chính,0,VIP,ngọt,Giá cả hợp lý,Nắng,Nhóm bạn,Mang về
328,Cơm Tấm,5,3,18,0,Dưa Leo,Trưa,Chủ Nhật,Trung bình,Món chính,0,Regular,đặc sản,Giá cả hợp lý,Nắng,Một mình,Giao tận nơi
328,Khoai Tây Chiên,2,1.64,26,6,N/A,Chiều,Thứ 4,Cao,Món chính,0,Regular,ngon,Nguyên liệu tươi,Mưa,Gia đình,Mang về
328,Sinh Tố Bơ,3,3.23,6,5,N/A,Sáng,Thứ 5,Cao,Đồ uống,0,Regular,mềm,Phù hợp ăn tối,Lạnh,Một mình,Giao tận nơi
328,Soda Chanh,3,2.28,28,7,N/A,Tối,Thứ 2,Thấp,Đồ uống,0,Regular,mềm,Món này rất ngon,Mát Mẻ,Một mình,Mang về
328,Nem Rán,5,4.25,7,5,Rau Sống,Sáng,Thứ 7,Thấp,Khai vị,1,New,nóng,Không hợp khẩu vị,Lạnh,Một mình,Tại quán
328,Rau Câu Dừa,1,0.6,17,0,N/A,Trưa,Chủ Nhật,Trung bình,Tráng miệng,0,New,thơm,Khẩu phần hơi ít,Nắng,Gia đình,Giao tận nơi
328,Gà Rán,4,2.4,21,0,Khoai Tây Chiên,Trưa,Thứ 6,Cao,Món chính,1,VIP,giòn,Giá cả hợp lý,Lạnh,Cặp đôi,Tại quán
328,Cơm Chiên Trứng,4,3.54,20,12,N/A,Trưa,Thứ 7,Cao,Món chính,1,Regular,giòn,Không hợp khẩu vị,Lạnh,Nhóm bạn,Tại quán
328,Gà Rán,4,3.07,2,1,Coca,Chiều,Thứ 5,Thấp,Món chính,1,Regular,nhanh,Nước chấm đậm đà,Nắng,Nhóm bạn,Giao tận nơi
328,Gà Nướng Muối Ớt,3,1.95,25,2,N/A,Trưa,Thứ 3,Thấp,Món chính,0,VIP,rẻ,Phục vụ nhanh,Nắng,Nhóm bạn,Tại quán
328,Gỏi Gà Xé,4,2.4,1,0,N/A,Sáng,Thứ 3,Trung bình,Món chính,1,VIP,mềm,Không hợp khẩu vị,Nắng,Cặp đôi,Giao tận nơi
328,Lẩu Nấm,4,2.69,13,2,Đậu Hũ,Sáng,Thứ 6,Trung bình,Món chính,1,New,mềm,Phục vụ nhanh,Lạnh,Nhóm bạn,Giao tận nơi
328,Bún Chả,2,2.03,28,12,Trà Chanh,Sáng,Thứ 7,Cao,Món chính,0,New,nóng,Không hợp khẩu vị,Mưa,Gia đình,Mang về
328,Rau Câu Dừa,3,2.8,3,2,N/A,Tối,Thứ 3,Thấp,Tráng miệng,0,VIP,giòn,Nước chấm đậm đà,Mát Mẻ,Gia đình,Tại quán
328,Hamburger Bò,5,3.86,13,6,Khoai Tây Chiên,Khuya,Thứ 5,Trung bình,Món chính,0,VIP,sạch,Nguyên liệu tươi,Mưa,Một mình,Giao tận nơi
328,Bún Chả,2,1.6,4,1,Nem Rán,Tối,Thứ 5,Trung bình,Món chính,1,New,nóng,Giá cả hợp lý,Lạnh,Cặp đôi,Mang về
328,Gà Rán,4,3.49,10,6,Khoai Tây Chiên,Trưa,Thứ 6,Thấp,Món chính,1,New,nóng,Khẩu phần hơi ít,Mát Mẻ,Nhóm bạn,Mang về
328,Trà Sữa Trân Châu,5,3.33,5,1,Bánh Flan,Trưa,Thứ 7,Cao,Đồ uống,1,New,ngọt,Nước chấm đậm đà,Mưa,Một mình,Giao tận nơi
328,Sinh Tố Bơ,3,3.13,2,2,N/A,Sáng,Thứ 2,Trung bình,Đồ uống,0,Regular,nóng,Trang trí đẹp,Nắng,Gia đình,Giao tận nơi
328,Trà Đào Cam Sả,4,2.9,3,1,Bánh Ngọt,Trưa,Thứ 5,Trung bình,Đồ uống,0,Regular,ngon,Món này rất ngon,Mát Mẻ,Cặp đôi,Mang về
328,Khoai Tây Lắc Phô Mai,4,3.45,20,11,N/A,Tối,Thứ 3,Cao,Khai vị,0,Regular,cay,Trang trí đẹp,Lạnh,Nhóm bạn,Mang về
328,Sườn Nướng Mật Ong,5,4.6,4,4,N/A,Khuya,Thứ 2,Thấp,Món chính,1,New,nhanh,Phục vụ nhanh,Lạnh,Cặp đôi,Mang về
328,Cháo Hải Sản,1,1.1,7,2,N/A,Khuya,Chủ Nhật,Trung bình,Món chính,0,New,lạ,Trang trí đẹp,Lạnh,Một mình,Mang về
328,Trà Sữa Trân Châu,1,1.49,8,4,Bánh Flan,Tối,Chủ Nhật,Trung bình,Đồ uống,0,VIP,đậm đà,Nước chấm đậm đà,Mát Mẻ,Cặp đôi,Giao tận nơi
328,Rau Câu Dừa,5,4.5,7,6,N/A,Tối,Thứ 6,Thấp,Tráng miệng,1,Regular,mặn,Nguyên liệu tươi,Lạnh,Gia đình,Giao tận nơi
328,Mì Ý Bò Bằm,3,3.66,13,13,Coca,Sáng,Thứ 5,Cao,Món chính,1,New,mềm,Khá cay,Mưa,Cặp đôi,Giao tận nơi
328,Lẩu Thái,4,4.02,20,17,Rau Muống,Sáng,Thứ 7,Thấp,Món chính,0,New,béo,Phù hợp ăn tối,Nắng,Nhóm bạn,Mang về
328,Nem Rán,1,1.27,5,2,Tương Ớt,Sáng,Thứ 4,Trung bình,Khai vị,0,Regular,mềm,Nguyên liệu tươi,Mát Mẻ,Cặp đôi,Mang về
328,Khoai Tây Lắc Phô Mai,1,0.96,27,5,N/A,Chiều,Thứ 6,Cao,Khai vị,1,New,lạ,Phù hợp ăn tối,Mưa,Gia đình,Tại quán
328,Bánh Xèo,3,3.07,10,7,Nước Mắm,Khuya,Thứ 7,Cao,Món chính,0,New,rẻ,Khẩu phần hơi ít,Mát Mẻ,Một mình,Mang về
328,Sườn Xào Chua Ngọt,4,3.64,20,13,N/A,Tối,Chủ Nhật,Thấp,Món chính,0,Regular,mặn,Nguyên liệu tươi,Lạnh,Một mình,Tại quán
328,Cơm Tấm,5,3.89,8,4,Dưa Leo,Sáng,Thứ 4,Thấp,Món chính,1,New,rẻ,Món này rất ngon,Nắng,Nhóm bạn,Tại quán
328,Bánh Canh Tôm,3,3.44,21,18,N/A,Tối,Thứ 7,Trung bình,Món chính,0,New,mềm,Khá cay,Nắng,Gia đình,Mang về
329,Sinh Tố Bơ,4,2.4,2,0,N/A,Tối,Thứ 4,Cao,Đồ uống,0,New,rẻ,Nước chấm đậm đà,Lạnh,Nhóm bạn,Mang về
329,Phở Gà,1,1.1,11,3,Quẩy,Khuya,Thứ 5,Cao,Món chính,0,Regular,sạch,Món này rất ngon,Lạnh,Nhóm bạn,Mang về
329,Nước Cam Ép,4,2.59,20,2,Bánh Ngọt,Chiều,Thứ 2,Cao,Đồ uống,1,Regular,nóng,Không hợp khẩu vị,Lạnh,Cặp đôi,Giao tận nơi
329,Steak Bò Mỹ,5,4,15,8,Khoai Tây Nghiền,Tối,Thứ 4,Thấp,Món chính,1,Regular,mềm,Phù hợp ăn tối,Mát Mẻ,Gia đình,Mang về
329,Phở Bò,2,1.87,8,3,Quẩy,Chiều,Chủ Nhật,Cao,Món chính,1,Regular,lạ,Khẩu phần hơi ít,Nắng,Cặp đôi,Mang về
329,Lẩu Bò,3,1.8,8,0,Rau Thơm,Sáng,Chủ Nhật,Cao,Món chính,0,VIP,rẻ,Không hợp khẩu vị,Lạnh,Cặp đôi,Mang về
329,Bánh Canh Cua,1,0.69,21,1,N/A,Khuya,Thứ 6,Trung bình,Món chính,0,VIP,giòn,Khẩu phần hơi ít,Lạnh,Một mình,Giao tận nơi
329,Sushi Cá Hồi,4,3.57,23,14,Wasabi,Trưa,Chủ Nhật,Thấp,Món chính,1,VIP,mềm,Khá cay,Nắng,Nhóm bạn,Tại quán
329,Canh Chua Cá,4,2.4,1,0,N/A,Sáng,Thứ 6,Trung bình,Món chính,1,New,nóng,Giá cả hợp lý,Mưa,Một mình,Tại quán
329,Cà Phê Sữa Đá,4,2.75,22,4,Bánh Ngọt,Trưa,Thứ 2,Cao,Đồ uống,1,New,nhanh,Sẽ quay lại,Mưa,Cặp đôi,Giao tận nơi
329,Sườn Nướng Mật Ong,1,0.72,16,1,N/A,Chiều,Thứ 3,Thấp,Món chính,1,New,nhiều topping,Trang trí đẹp,Mát Mẻ,Gia đình,Mang về
329,Hotdog Xúc Xích,3,2.63,11,5,Pepsi,Sáng,Thứ 5,Cao,Món chính,1,New,rẻ,Giá cả hợp lý,Lạnh,Cặp đôi,Giao tận nơi
329,Bún Bò Huế,3,2.8,3,2,Rau Sống,Trưa,Thứ 3,Cao,Món chính,0,Regular,nhanh,Nước chấm đậm đà,Lạnh,Gia đình,Tại quán
329,Bánh Mì Thịt,3,3.36,26,21,Trà Đá,Khuya,Thứ 4,Thấp,Món chính,1,New,đậm đà,Nước chấm đậm đà,Mát Mẻ,Gia đình,Tại quán
329,Soda Chanh,1,1.03,22,5,N/A,Tối,Thứ 5,Thấp,Đồ uống,0,VIP,rẻ,Trang trí đẹp,Lạnh,Nhóm bạn,Tại quán
329,Thịt Kho Tàu,4,3.8,29,21,N/A,Trưa,Thứ 5,Thấp,Món chính,0,VIP,mặn,Trang trí đẹp,Mát Mẻ,Cặp đôi,Mang về
329,Thịt Kho Tàu,1,0.6,10,0,N/A,Trưa,Thứ 7,Cao,Món chính,0,New,thơm,Khá cay,Nắng,Cặp đôi,Giao tận nơi
329,Cà Phê Sữa Đá,4,3.4,7,4,Bánh Mì,Sáng,Thứ 3,Trung bình,Đồ uống,0,Regular,nhanh,Trang trí đẹp,Mát Mẻ,Một mình,Mang về
329,Soup Ngô,5,4.33,20,14,Trà Đá,Sáng,Chủ Nhật,Thấp,Khai vị,1,New,nhanh,Trang trí đẹp,Mưa,Cặp đôi,Giao tận nơi
329,Gà Nướng Muối Ớt,1,1.27,2,1,N/A,Khuya,Thứ 7,Cao,Món chính,1,VIP,béo,Khẩu phần hơi ít,Mưa,Một mình,Mang về
329,Hotdog Xúc Xích,3,3.13,2,2,Khoai Tây Chiên,Khuya,Thứ 6,Thấp,Món chính,1,New,lạ,Nguyên liệu tươi,Mưa,Gia đình,Giao tận nơi
329,Kem Dừa,3,2.84,22,12,N/A,Khuya,Thứ 5,Trung bình,Tráng miệng,0,VIP,thơm,Không hợp khẩu vị,Mát Mẻ,Cặp đôi,Mang về
329,Trà Đào Cam Sả,3,3.55,15,14,Rau Câu,Trưa,Thứ 2,Cao,Đồ uống,1,VIP,giòn,Sẽ quay lại,Nắng,Cặp đôi,Giao tận nơi
329,Steak Bò Mỹ,4,2.4,19,0,Rượu Vang,Tối,Thứ 4,Cao,Món chính,1,New,giòn,Phù hợp ăn tối,Lạnh,Cặp đôi,Tại quán
329,Sushi Thanh Cua,3,3.13,14,10,N/A,Khuya,Thứ 4,Trung bình,Món chính,1,VIP,nhiều topping,Khẩu phần hơi ít,Mưa,Gia đình,Mang về
329,Ramen Nhật,3,2.2,4,1,Kimchi,Khuya,Chủ Nhật,Cao,Món chính,1,VIP,đậm đà,Nước chấm đậm đà,Mát Mẻ,Gia đình,Giao tận nơi
329,Gỏi Bò,4,4.29,18,18,N/A,Khuya,Thứ 3,Trung bình,Món chính,0,Regular,béo,Nguyên liệu tươi,Mát Mẻ,Cặp đôi,Giao tận nơi
329,Lẩu Thái,5,3.4,4,1,Rau Muống,Chiều,Thứ 4,Trung bình,Món chính,0,New,béo,Phù hợp ăn tối,Lạnh,Gia đình,Giao tận nơi
329,Sinh Tố Dâu,5,4.38,15,11,Rau Câu,Chiều,Thứ 7,Trung bình,Đồ uống,0,Regular,nhiều topping,Trang trí đẹp,Mát Mẻ,Nhóm bạn,Mang về
329,Kem Dừa,4,3.44,22,12,N/A,Sáng,Chủ Nhật,Cao,Tráng miệng,0,VIP,đậm đà,Nguyên liệu tươi,Nắng,Cặp đôi,Giao tận nơi
329,Sườn Xào Chua Ngọt,5,4.53,29,23,N/A,Chiều,Thứ 4,Thấp,Món chính,0,New,giòn,Giá cả hợp lý,Lạnh,Nhóm bạn,Tại quán
329,Bánh Flan,5,3.15,25,2,N/A,Sáng,Chủ Nhật,Thấp,Tráng miệng,1,New,nhiều topping,Trang trí đẹp,Mát Mẻ,Nhóm bạn,Tại quán
329,Sườn Nướng Mật Ong,4,3.07,14,5,N/A,Sáng,Thứ 3,Cao,Món chính,0,Regular,ngọt,Giá cả hợp lý,Lạnh,Cặp đôi,Tại quán
329,Tôm Rang Me,1,1.42,21,9,N/A,Trưa,Thứ 3,Thấp,Món chính,1,New,béo,Phục vụ nhanh,Lạnh,Gia đình,Mang về
329,Pizza Hải Sản,1,0.89,6,1,Pepsi,Trưa,Thứ 6,Thấp,Món chính,1,VIP,đậm đà,Nước chấm đậm đà,Mưa,Gia đình,Mang về
329,Rau Câu Dừa,5,3.36,27,5,N/A,Sáng,Thứ 3,Thấp,Tráng miệng,1,New,béo,Phù hợp ăn tối,Mưa,Nhóm bạn,Mang về
329,Gà Rán,2,1.46,22,3,Khoai Tây Chiên,Trưa,Thứ 3,Trung bình,Món chính,1,Regular,mềm,Món này rất ngon,Nắng,Một mình,Tại quán
330,Cơm Rang Kim Chi,4,4.15,23,21,N/A,Sáng,Thứ 2,Cao,Món chính,0,Regular,thơm,Sẽ quay lại,Mát Mẻ,Một mình,Tại quán
330,Gà Nướng Mật Ong,5,3.84,18,8,N/A,Sáng,Thứ 7,Thấp,Món chính,1,Regular,ngọt,Không hợp khẩu vị,Nắng,Nhóm bạn,Tại quán
330,Steak Bò Mỹ,4,3.07,11,4,Rượu Vang,Chiều,Thứ 2,Trung bình,Món chính,1,New,thơm,Nước chấm đậm đà,Mát Mẻ,Một mình,Tại quán
330,Hamburger Bò,5,4.76,16,15,Khoai Tây Chiên,Tối,Thứ 5,Trung bình,Món chính,0,New,lạ,Nguyên liệu tươi,Mưa,Nhóm bạn,Tại quán
330,Trà Đào Cam Sả,5,4.43,6,5,Bánh Ngọt,Khuya,Thứ 5,Trung bình,Đồ uống,0,Regular,sạch,Phù hợp ăn tối,Lạnh,Cặp đôi,Mang về
330,Salad Caesar,4,2.4,15,0,Soup Ngô,Khuya,Thứ 6,Trung bình,Khai vị,1,VIP,mặn,Phù hợp ăn tối,Lạnh,Nhóm bạn,Mang về
330,Bánh Canh Tôm,4,3.81,16,12,N/A,Trưa,Thứ 7,Cao,Món chính,1,Regular,mặn,Món này rất ngon,Nắng,Cặp đôi,Mang về
330,Gà Nướng Mật Ong,3,1.97,11,1,N/A,Tối,Thứ 3,Trung bình,Món chính,1,New,đậm đà,Trang trí đẹp,Mưa,Một mình,Tại quán
330,Sườn Nướng Mật Ong,1,1.1,7,2,N/A,Khuya,Thứ 7,Cao,Món chính,1,Regular,béo,Nước chấm đậm đà,Lạnh,Nhóm bạn,Mang về
330,Bánh Canh Tôm,3,3.23,6,5,N/A,Trưa,Thứ 6,Trung bình,Món chính,0,Regular,ngọt,Nước chấm đậm đà,Mưa,Cặp đôi,Mang về
330,Gỏi Bò,5,4.07,29,16,N/A,Tối,Thứ 3,Thấp,Món chính,0,VIP,ngọt,Món này rất ngon,Mát Mẻ,Cặp đôi,Tại quán
330,Tôm Rang Me,5,4.04,22,12,N/A,Trưa,Thứ 7,Trung bình,Món chính,1,VIP,cay,Phù hợp ăn tối,Lạnh,Nhóm bạn,Giao tận nơi
330,Chè Thái,1,0.6,10,0,N/A,Sáng,Thứ 3,Trung bình,Tráng miệng,1,VIP,ngon,Giá cả hợp lý,Lạnh,Cặp đôi,Mang về
330,Cháo Hải Sản,2,1.2,14,0,N/A,Tối,Thứ 5,Trung bình,Món chính,0,VIP,mặn,Khá cay,Nắng,Nhóm bạn,Giao tận nơi
330,Phở Gà,3,2.8,3,2,Trà Đá,Trưa,Thứ 2,Trung bình,Món chính,0,New,lạ,Sẽ quay lại,Nắng,Nhóm bạn,Giao tận nơi
330,Udon Nhật,3,2.23,22,5,Trà Xanh,Chiều,Thứ 2,Trung bình,Món chính,1,VIP,béo,Khẩu phần hơi ít,Mát Mẻ,Nhóm bạn,Tại quán
330,Bún Chả,2,1.49,27,4,Trà Chanh,Chiều,Thứ 3,Trung bình,Món chính,0,VIP,thơm,Món này rất ngon,Mưa,Cặp đôi,Giao tận nơi
330,Spaghetti Carbonara,5,4.09,10,6,N/A,Tối,Thứ 6,Trung bình,Món chính,0,New,béo,Nước chấm đậm đà,Lạnh,Một mình,Mang về
330,Hamburger Bò,1,0.6,3,0,Khoai Tây Chiên,Khuya,Chủ Nhật,Trung bình,Món chính,1,VIP,giòn,Phù hợp ăn tối,Mát Mẻ,Cặp đôi,Giao tận nơi
330,Bánh Cuốn,2,2.07,22,10,Nước Mắm,Khuya,Thứ 6,Trung bình,Món chính,0,Regular,béo,Sẽ quay lại,Nắng,Một mình,Tại quán
330,Hotdog Xúc Xích,5,4.2,9,6,Pepsi,Trưa,Thứ 5,Cao,Món chính,1,Regular,giòn,Món này rất ngon,Mát Mẻ,Cặp đôi,Mang về
330,Lẩu Thái,3,2.47,2,1,Rau Muống,Tối,Thứ 6,Cao,Món chính,1,VIP,mềm,Phục vụ nhanh,Nắng,Một mình,Mang về
330,Cháo Gà,3,3.67,15,15,N/A,Trưa,Chủ Nhật,Cao,Món chính,0,New,sạch,Phục vụ nhanh,Mát Mẻ,Gia đình,Mang về
330,Soup Ngô,4,3.93,29,23,Trà Đá,Trưa,Thứ 3,Thấp,Khai vị,1,VIP,cay,Phù hợp ăn tối,Lạnh,Nhóm bạn,Mang về
330,Phở Bò,2,1.97,12,5,Quẩy,Sáng,Thứ 3,Cao,Món chính,1,Regular,mặn,Khẩu phần hơi ít,Mát Mẻ,Cặp đôi,Tại quán
330,Cơm Chiên Hải Sản,4,2.69,13,2,Trà Đá,Khuya,Chủ Nhật,Trung bình,Món chính,0,VIP,thơm,Món này rất ngon,Nắng,Nhóm bạn,Tại quán
330,Cháo Hải Sản,3,2.55,7,3,N/A,Trưa,Thứ 5,Cao,Món chính,1,Regular,nhanh,Sẽ quay lại,Mưa,Nhóm bạn,Giao tận nơi
330,Cơm Chiên Hải Sản,3,2.89,21,12,Trà Đá,Chiều,Chủ Nhật,Cao,Món chính,1,VIP,đậm đà,Không hợp khẩu vị,Mát Mẻ,Cặp đôi,Giao tận nơi
330,Sushi Cá Hồi,1,0.96,21,4,Wasabi,Khuya,Thứ 2,Thấp,Món chính,0,New,mềm,Phù hợp ăn tối,Nắng,Một mình,Tại quán
330,Spaghetti Carbonara,5,4,1,1,N/A,Sáng,Thứ 5,Trung bình,Món chính,1,VIP,sạch,Giá cả hợp lý,Lạnh,Gia đình,Giao tận nơi
330,Đậu Hũ Sốt Cà,3,3.58,17,16,N/A,Sáng,Thứ 5,Trung bình,Món chính,0,VIP,cay,Nguyên liệu tươi,Lạnh,Một mình,Mang về
330,Mì Xào Hải Sản,3,2.85,20,11,Dưa Leo,Chiều,Chủ Nhật,Cao,Món chính,0,VIP,lạ,Nguyên liệu tươi,Nắng,Gia đình,Tại quán
330,Gà Sốt Teriyaki,5,3.63,18,6,N/A,Chiều,Thứ 5,Trung bình,Món chính,0,VIP,nhiều topping,Nước chấm đậm đà,Nắng,Nhóm bạn,Mang về
330,Cơm Rang Kim Chi,4,3.4,9,5,N/A,Tối,Chủ Nhật,Cao,Món chính,1,VIP,lạ,Sẽ quay lại,Nắng,Gia đình,Giao tận nơi
330,Phở Bò,1,1.22,12,4,Quẩy,Chiều,Thứ 5,Cao,Món chính,1,New,mặn,Khá cay,Nắng,Nhóm bạn,Giao tận nơi
330,Cơm Rang Kim Chi,5,3.21,18,2,N/A,Tối,Thứ 7,Trung bình,Món chính,0,New,thơm,Khẩu phần hơi ít,Nắng,Gia đình,Tại quán
330,Lẩu Nấm,3,2.55,23,9,Bún Tươi,Trưa,Thứ 4,Cao,Món chính,0,Regular,thơm,Phục vụ nhanh,Lạnh,Gia đình,Giao tận nơi
330,Nem Rán,4,3.6,19,12,Rau Sống,Khuya,Thứ 5,Cao,Khai vị,1,VIP,béo,Phù hợp ăn tối,Lạnh,Gia đình,Mang về
330,Pizza Hải Sản,4,3.55,25,15,Garlic Bread,Sáng,Thứ 3,Cao,Món chính,1,New,cay,Món này rất ngon,Nắng,Nhóm bạn,Tại quán
330,Gà Nướng Mật Ong,5,4.48,30,23,N/A,Sáng,Thứ 7,Trung bình,Món chính,0,VIP,ngọt,Nước chấm đậm đà,Mưa,Cặp đôi,Tại quán
330,Nem Rán,4,4.28,15,15,Rau Sống,Khuya,Thứ 2,Thấp,Khai vị,1,Regular,thơm,Khẩu phần hơi ít,Nắng,Một mình,Tại quán
331,Cá Kho Tộ,1,1.27,5,2,N/A,Trưa,Thứ 2,Cao,Món chính,1,Regular,rẻ,Nước chấm đậm đà,Mưa,Một mình,Tại quán
331,Cà Ri Gà,4,3.02,25,8,Cơm Trắng,Sáng,Thứ 5,Trung bình,Món chính,0,New,lạ,Phục vụ nhanh,Mưa,Nhóm bạn,Giao tận nơi
